series_reference,period,data_value,suppressed,status,units,magnitude,subject,groupe,series_title_1,series_title_2,series_title_3
BDCQ.SEC2AEA,2019.09,3676.85426,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,35-39,Actual
BDCQ.SEC2AEA,2019.12,3964.408484,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,35-39,Actual
BDCQ.SEC2AEA,2020.03,3674.628075,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,35-39,Actual
BDCQ.SEC2AEA,2020.06,3706.162255,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,35-39,Actual
BDCQ.SEC2AEA,2020.09,3931.539502,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,35-39,Actual
BDCQ.SEC2AEA,2020.12,3970.330771,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,35-39,Actual
BDCQ.SEC2AEA,2021.03,3940.883405,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,35-39,Actual
BDCQ.SEC2AEA,2021.06,4117.706927,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,35-39,Actual
BDCQ.SEC2AEA,2021.09,4210.445191,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,35-39,Actual
BDCQ.SEC2AEA,2021.12,4459.914283,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,35-39,Actual
BDCQ.SEC2AEA,2022.03,4393.014453,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,35-39,Actual
BDCQ.SEC2AEA,2022.06,4560.101811,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,35-39,Actual
BDCQ.SEC2AFA,2011.06,2858.059187,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2011.09,2929.058525,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2011.12,3022.472497,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2012.03,2895.813124,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2012.06,2994.81495,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2012.09,3036.957831,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2012.12,3163.411556,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2013.03,2973.043078,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2013.06,3095.73551,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2013.09,3131.749963,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2013.12,3276.965844,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2014.03,3032.443767,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2014.06,3200.446474,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2014.09,3271.232214,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2014.12,3380.768901,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2015.03,3116.709887,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2015.06,3280.309336,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2015.09,3377.510435,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2015.12,3388.922915,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2016.03,3266.800365,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2016.06,3323.875945,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2016.09,3349.66802,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2016.12,3427.903055,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2017.03,3269.013275,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2017.06,3383.750918,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2017.09,3415.991935,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2017.12,3526.029689,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2018.03,3336.493704,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2018.06,3476.704568,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2018.09,3512.394325,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2018.12,3676.277684,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2019.03,3409.049321,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2019.06,3622.958243,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2019.09,3672.738023,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2019.12,3933.368881,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2020.03,3600.925094,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2020.06,3638.055802,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2020.09,3853.680413,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2020.12,3882.903059,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2021.03,3857.043915,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2021.06,4004.49023,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2021.09,4124.340168,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2021.12,4321.864704,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2022.03,4226.95212,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AFA,2022.06,4411.363121,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,40-44,Actual
BDCQ.SEC2AGA,2011.06,2887.210521,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2011.09,2923.240745,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2011.12,3014.219705,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2012.03,2872.023312,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2012.06,2958.793968,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2012.09,2991.020922,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2012.12,3103.438387,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2013.03,2907.242429,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2013.06,3012.177261,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2013.09,3040.257821,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2013.12,3201.217328,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2014.03,2962.533621,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2014.06,3114.254975,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2014.09,3196.942403,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2014.12,3320.206937,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2015.03,3081.609562,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2015.06,3246.672812,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2015.09,3392.671137,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2015.12,3426.520061,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2016.03,3337.433426,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2016.06,3432.127881,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2016.09,3498.090882,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2016.12,3611.019138,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2017.03,3478.872973,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2017.06,3632.221548,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2017.09,3697.909642,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2017.12,3846.326235,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2018.03,3665.186502,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2018.06,3832.389082,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2018.09,3888.904835,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2018.12,4052.793931,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2019.03,3762.223252,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2019.06,3997.528688,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2019.09,4054.218423,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2019.12,4304.350424,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2020.03,3931.243083,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2020.06,3965.094931,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2020.09,4187.515682,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2020.12,4160.727607,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2021.03,4135.269629,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2021.06,4202.000529,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2021.09,4299.042105,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2021.12,4460.661735,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2022.03,4339.234525,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AGA,2022.06,4486.366745,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual
BDCQ.SEC2AHA,2011.06,2523.795708,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2011.09,2580.353342,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2011.12,2704.857596,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2012.03,2597.981069,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2012.06,2709.892982,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2012.09,2746.64793,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2012.12,2877.188049,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2013.03,2721.950743,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2013.06,2850.934673,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2013.09,2892.555784,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2013.12,3057.136391,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2014.03,2830.433494,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2014.06,2992.647905,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2014.09,3071.234345,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2014.12,3199.834264,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2015.03,2950.570352,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2015.06,3103.760808,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2015.09,3213.577227,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2015.12,3234.47896,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2016.03,3135.126742,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2016.06,3197.82809,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2016.09,3230.63068,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2016.12,3323.490161,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2017.03,3178.071043,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2017.06,3300.446308,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2017.09,3333.135082,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2017.12,3462.108261,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2018.03,3291.859208,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2018.06,3438.205011,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2018.09,3472.627871,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2018.12,3656.486143,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2019.03,3385.337562,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2019.06,3594.66034,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2019.09,3641.599503,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2019.12,3906.581157,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2020.03,3588.70296,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2020.06,3643.699284,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2020.09,3866.937366,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2020.12,3892.534475,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2021.03,3890.834676,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2021.06,3986.788801,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2021.09,4137.855844,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2021.12,4337.416559,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2022.03,4260.12962,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AHA,2022.06,4411.932221,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual
BDCQ.SEC2AIA,2011.06,1898.48818,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual
BDCQ.SEC2AIA,2011.09,1911.592273,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual
BDCQ.SEC2AIA,2011.12,2023.17873,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual
BDCQ.SEC2AIA,2012.03,1934.77777,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual
BDCQ.SEC2AIA,2012.06,2025.975071,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual
BDCQ.SEC2AIA,2012.09,2042.135993,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual
BDCQ.SEC2AIA,2012.12,2164.410137,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual
BDCQ.SEC2AIA,2013.03,2042.33329,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual
BDCQ.SEC2AIA,2013.06,2145.156014,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual
BDCQ.SEC2AIA,2013.09,2164.401474,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual
BDCQ.SEC2AIA,2013.12,2321.123611,,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual
