series_reference,period,data_value,suppressed,status,units,magnitude,subject,groupe,series_title_1,series_title_2,series_title_3
BDCQ.SEA2LA,2012.12,290.239384,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2013.03,287.230262,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2013.06,296.718215,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2013.09,295.890643,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2013.12,311.263195,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2014.03,308.943403,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2014.06,319.022527,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2014.09,320.939859,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2014.12,358.431057,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2015.03,345.894194,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2015.06,359.913438,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2015.09,358.424434,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2015.12,375.745611,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2016.03,382.791019,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2016.06,399.182948,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2016.09,387.388421,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2016.12,411.242435,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2017.03,416.587255,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2017.06,435.948703,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2017.09,433.199131,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2017.12,456.628181,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2018.03,454.354132,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2018.06,512.623321,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2018.09,467.511412,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2018.12,500.410381,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2019.03,474.625514,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2019.06,497.787046,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2019.09,501.084694,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2019.12,542.004041,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2020.03,522.515933,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2020.06,494.103249,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2020.09,509.837527,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2020.12,551.496978,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2021.03,561.855137,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2021.06,587.331173,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2021.09,587.178857,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2021.12,634.775161,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2022.03,622.724736,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LA,2022.06,661.661359,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Actual
BDCQ.SEA2LS,2011.06,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2011.09,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2011.12,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2012.03,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2012.06,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2012.09,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2012.12,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2013.03,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2013.06,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2013.09,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2013.12,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2014.03,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2014.06,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2014.09,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2014.12,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2015.03,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2015.06,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2015.09,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2015.12,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2016.03,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2016.06,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2016.09,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2016.12,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2017.03,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2017.06,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2017.09,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2017.12,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2018.03,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2018.06,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2018.09,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2018.12,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2019.03,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2019.06,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2019.09,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2019.12,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2020.03,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2020.06,,Y,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2020.09,,Y,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LS,2020.12,,Y,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Seasonally adjusted
BDCQ.SEA2LT,2011.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2011.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2011.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2012.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2012.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2012.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2012.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2013.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2013.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2013.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2013.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2014.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2014.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2014.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2014.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2015.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2015.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2015.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2015.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2016.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2016.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2016.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2016.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2017.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2017.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2017.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2017.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2018.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2018.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2018.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2018.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2019.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2019.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2019.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2019.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2020.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2020.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2020.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
BDCQ.SEA2LT,2020.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Rental-Hiring and Real Estate Services",Trend
